transaction_id,timestamp,amount,feature1,feature2,label
4386,2023-01-01 01:13:06,118.02,0.44,3.57,0
4387,2023-01-01 01:13:07,278.01,0.46,0.17,0
4388,2023-01-01 01:13:08,327.88,0.47,2.84,0
4389,2023-01-01 01:13:09,497.22,0.83,4.1,0
4390,2023-01-01 01:13:10,116.09,0.41,4.52,0
4391,2023-01-01 01:13:11,193.76,0.35,1.27,0
4392,2023-01-01 01:13:12,309.16,0.04,3.13,0
4393,2023-01-01 01:13:13,385.99,0.11,1.28,0
4394,2023-01-01 01:13:14,189.94,0.55,0.5,0
4395,2023-01-01 01:13:15,75.59,0.66,1.9,0
4396,2023-01-01 01:13:16,418.12,0.23,2.97,0
4397,2023-01-01 01:13:17,321.5,0.01,4.08,0
4398,2023-01-01 01:13:18,65.45,0.71,4.52,0
4399,2023-01-01 01:13:19,406.78,0.91,3.94,0
4400,2023-01-01 01:13:20,255.9,0.55,3.64,0
4401,2023-01-01 01:13:21,66.87,0.33,1.68,0
4402,2023-01-01 01:13:22,132.14,0.76,1.6,0
4403,2023-01-01 01:13:23,179.23,0.18,1.8,1
4404,2023-01-01 01:13:24,211.11,0.17,2.12,0
4405,2023-01-01 01:13:25,482.07,0.13,4.0,0
4406,2023-01-01 01:13:26,328.29,0.99,2.05,1
4407,2023-01-01 01:13:27,190.45,0.83,0.86,0
4408,2023-01-01 01:13:28,465.42,0.81,4.05,0
4409,2023-01-01 01:13:29,422.71,0.41,2.02,0
4410,2023-01-01 01:13:30,380.97,0.41,2.87,0
4411,2023-01-01 01:13:31,341.92,0.03,0.15,0
4412,2023-01-01 01:13:32,256.5,0.4,3.68,0
4413,2023-01-01 01:13:33,242.78,0.27,0.65,0
4414,2023-01-01 01:13:34,205.21,0.07,3.27,0
4415,2023-01-01 01:13:35,93.21,0.85,4.65,0
4416,2023-01-01 01:13:36,320.75,0.45,0.34,0
4417,2023-01-01 01:13:37,360.72,0.66,4.68,0
4418,2023-01-01 01:13:38,454.92,0.3,3.07,1
4419,2023-01-01 01:13:39,64.63,0.67,1.89,0
4420,2023-01-01 01:13:40,465.68,0.17,0.87,0
4421,2023-01-01 01:13:41,106.69,0.95,4.19,1
4422,2023-01-01 01:13:42,262.75,0.55,4.33,0
4423,2023-01-01 01:13:43,349.73,0.78,4.27,0
4424,2023-01-01 01:13:44,306.6,0.07,4.1,1
4425,2023-01-01 01:13:45,415.8,0.53,4.84,1
4426,2023-01-01 01:13:46,40.17,0.83,1.08,0
4427,2023-01-01 01:13:47,410.17,0.96,0.48,0
4428,2023-01-01 01:13:48,286.85,0.86,3.07,0
4429,2023-01-01 01:13:49,397.32,0.85,1.21,0
4430,2023-01-01 01:13:50,437.29,0.67,0.57,0
4431,2023-01-01 01:13:51,476.06,0.63,0.82,0
4432,2023-01-01 01:13:52,373.68,0.33,1.29,0
4433,2023-01-01 01:13:53,135.93,0.09,3.26,0
4434,2023-01-01 01:13:54,196.88,0.63,2.44,0
4435,2023-01-01 01:13:55,31.04,0.67,0.9,0
4436,2023-01-01 01:13:56,80.34,0.13,0.44,0
4437,2023-01-01 01:13:57,247.75,0.21,2.35,0
4438,2023-01-01 01:13:58,421.14,0.51,3.13,0
4439,2023-01-01 01:13:59,178.44,0.84,1.67,0
4440,2023-01-01 01:14:00,489.06,0.24,4.64,0
4441,2023-01-01 01:14:01,55.02,0.06,3.48,0
4442,2023-01-01 01:14:02,449.28,0.27,3.36,1
4443,2023-01-01 01:14:03,366.6,0.0,0.54,0
4444,2023-01-01 01:14:04,448.19,0.27,3.81,0
4445,2023-01-01 01:14:05,198.59,0.12,1.25,1
4446,2023-01-01 01:14:06,52.47,0.27,3.8,0
4447,2023-01-01 01:14:07,254.22,0.62,1.52,1
4448,2023-01-01 01:14:08,175.44,0.2,2.51,0
4449,2023-01-01 01:14:09,165.03,0.5,2.33,0
4450,2023-01-01 01:14:10,353.1,0.53,3.94,1
4451,2023-01-01 01:14:11,280.11,0.56,0.1,0
4452,2023-01-01 01:14:12,64.54,0.84,1.08,0
4453,2023-01-01 01:14:13,491.46,0.9,4.68,0
4454,2023-01-01 01:14:14,344.18,0.12,4.09,0
4455,2023-01-01 01:14:15,195.19,0.59,2.61,0
4456,2023-01-01 01:14:16,429.36,0.62,3.5,1
4457,2023-01-01 01:14:17,459.44,0.96,4.32,0
4458,2023-01-01 01:14:18,158.51,0.11,1.19,0
4459,2023-01-01 01:14:19,155.94,0.02,4.24,0
4460,2023-01-01 01:14:20,278.75,0.75,3.89,0
4461,2023-01-01 01:14:21,239.71,0.15,0.98,0
4462,2023-01-01 01:14:22,322.99,0.95,2.11,0
4463,2023-01-01 01:14:23,467.85,0.88,2.07,0
4464,2023-01-01 01:14:24,121.22,0.76,3.63,0
4465,2023-01-01 01:14:25,435.52,0.72,2.24,0
4466,2023-01-01 01:14:26,60.49,0.51,2.93,0
4467,2023-01-01 01:14:27,43.65,0.63,4.57,0
4468,2023-01-01 01:14:28,266.08,0.16,2.12,0
4469,2023-01-01 01:14:29,12.55,0.61,4.34,0
4470,2023-01-01 01:14:30,470.36,0.52,2.19,0
4471,2023-01-01 01:14:31,23.36,0.45,4.36,0
4472,2023-01-01 01:14:32,486.35,0.72,4.75,0
4473,2023-01-01 01:14:33,388.31,0.88,1.12,0
4474,2023-01-01 01:14:34,226.43,0.64,4.62,0
4475,2023-01-01 01:14:35,293.14,0.29,3.89,0
4476,2023-01-01 01:14:36,480.9,0.99,2.98,0
4477,2023-01-01 01:14:37,389.45,0.38,0.81,0
4478,2023-01-01 01:14:38,387.66,0.53,4.65,0
4479,2023-01-01 01:14:39,170.67,0.53,0.85,0
4480,2023-01-01 01:14:40,206.32,0.71,0.9,0
4481,2023-01-01 01:14:41,431.01,0.27,1.94,0
4482,2023-01-01 01:14:42,305.13,0.79,3.0,1
4483,2023-01-01 01:14:43,250.49,0.49,3.22,0
4484,2023-01-01 01:14:44,331.77,0.35,0.78,0
4485,2023-01-01 01:14:45,267.39,0.18,1.17,0
4486,2023-01-01 01:14:46,27.04,0.37,3.35,0
4487,2023-01-01 01:14:47,184.23,0.93,1.81,0
4488,2023-01-01 01:14:48,25.37,0.81,1.98,0
4489,2023-01-01 01:14:49,260.58,0.27,0.5,0
4490,2023-01-01 01:14:50,245.03,0.15,3.75,0
4491,2023-01-01 01:14:51,161.9,0.57,1.46,0
4492,2023-01-01 01:14:52,267.45,0.83,0.32,0
4493,2023-01-01 01:14:53,414.5,0.59,3.95,0
4494,2023-01-01 01:14:54,178.58,0.83,0.71,0
4495,2023-01-01 01:14:55,183.4,0.67,4.27,0
4496,2023-01-01 01:14:56,232.79,0.84,0.82,0
4497,2023-01-01 01:14:57,392.22,0.59,3.8,0
4498,2023-01-01 01:14:58,469.97,0.61,0.78,0
4499,2023-01-01 01:14:59,310.25,0.42,2.62,0
4500,2023-01-01 01:15:00,360.9,0.79,1.72,1
4501,2023-01-01 01:15:01,173.16,0.0,3.55,1
4502,2023-01-01 01:15:02,419.61,0.61,0.69,0
4503,2023-01-01 01:15:03,397.62,0.77,4.89,0
4504,2023-01-01 01:15:04,223.32,0.28,4.31,0
4505,2023-01-01 01:15:05,54.54,0.84,1.44,0
4506,2023-01-01 01:15:06,370.58,0.93,0.33,0
4507,2023-01-01 01:15:07,30.17,0.35,4.24,0
4508,2023-01-01 01:15:08,301.51,0.27,0.52,0
4509,2023-01-01 01:15:09,81.08,0.98,3.09,0
4510,2023-01-01 01:15:10,43.33,0.02,2.2,0
4511,2023-01-01 01:15:11,400.25,0.74,2.37,0
4512,2023-01-01 01:15:12,204.14,0.37,1.95,0
4513,2023-01-01 01:15:13,318.49,0.01,3.91,0
4514,2023-01-01 01:15:14,399.22,0.63,1.65,0
4515,2023-01-01 01:15:15,209.19,0.53,2.52,0
4516,2023-01-01 01:15:16,23.14,0.73,2.65,1
4517,2023-01-01 01:15:17,372.69,0.13,0.39,0
4518,2023-01-01 01:15:18,260.71,0.04,3.4,0
4519,2023-01-01 01:15:19,197.34,0.52,0.92,0
4520,2023-01-01 01:15:20,109.61,0.49,1.21,0
4521,2023-01-01 01:15:21,323.81,0.63,4.63,0
4522,2023-01-01 01:15:22,232.35,0.97,4.27,0
4523,2023-01-01 01:15:23,179.37,0.37,4.2,1
4524,2023-01-01 01:15:24,132.3,0.58,2.32,0
4525,2023-01-01 01:15:25,198.26,0.47,1.54,0
4526,2023-01-01 01:15:26,75.39,0.34,2.27,1
4527,2023-01-01 01:15:27,288.87,0.17,2.65,0
4528,2023-01-01 01:15:28,399.19,0.61,3.83,0
4529,2023-01-01 01:15:29,197.95,0.84,1.32,0
4530,2023-01-01 01:15:30,99.48,0.76,3.04,0
4531,2023-01-01 01:15:31,167.42,0.39,2.38,0
4532,2023-01-01 01:15:32,144.83,0.85,0.8,0
4533,2023-01-01 01:15:33,477.01,0.29,1.23,1
4534,2023-01-01 01:15:34,296.79,0.58,2.39,0
4535,2023-01-01 01:15:35,443.88,0.7,2.73,0
4536,2023-01-01 01:15:36,231.85,0.37,1.29,0
4537,2023-01-01 01:15:37,188.1,0.37,1.68,0
4538,2023-01-01 01:15:38,62.82,0.48,0.74,0
4539,2023-01-01 01:15:39,451.52,0.67,1.68,0
4540,2023-01-01 01:15:40,220.33,0.09,4.72,0
4541,2023-01-01 01:15:41,219.81,0.27,4.68,0
4542,2023-01-01 01:15:42,399.18,0.2,4.58,1
4543,2023-01-01 01:15:43,250.05,0.6,4.1,0
4544,2023-01-01 01:15:44,415.44,0.46,4.87,0
4545,2023-01-01 01:15:45,131.01,0.45,1.76,0
4546,2023-01-01 01:15:46,36.47,0.17,4.83,0
4547,2023-01-01 01:15:47,184.47,0.15,2.46,0
4548,2023-01-01 01:15:48,475.62,0.02,0.05,0
4549,2023-01-01 01:15:49,55.86,0.96,1.1,0
4550,2023-01-01 01:15:50,496.13,0.63,1.4,0
4551,2023-01-01 01:15:51,466.99,0.28,1.37,0
4552,2023-01-01 01:15:52,373.37,0.45,4.32,0
4553,2023-01-01 01:15:53,211.65,0.72,4.04,0
4554,2023-01-01 01:15:54,365.95,0.37,2.05,0
4555,2023-01-01 01:15:55,259.11,0.01,1.41,0
4556,2023-01-01 01:15:56,432.33,0.58,3.32,0
4557,2023-01-01 01:15:57,270.41,0.77,0.78,0
4558,2023-01-01 01:15:58,96.33,0.74,2.25,0
4559,2023-01-01 01:15:59,419.55,0.41,4.69,0
4560,2023-01-01 01:16:00,258.31,0.22,4.99,0
4561,2023-01-01 01:16:01,59.66,0.26,2.7,0
4562,2023-01-01 01:16:02,218.86,0.36,0.63,0
4563,2023-01-01 01:16:03,418.82,0.74,4.2,0
4564,2023-01-01 01:16:04,140.9,0.05,3.29,0
4565,2023-01-01 01:16:05,85.43,0.74,0.91,0
4566,2023-01-01 01:16:06,495.02,0.56,3.03,1
4567,2023-01-01 01:16:07,293.49,0.6,1.84,0
4568,2023-01-01 01:16:08,117.44,0.03,2.52,0
4569,2023-01-01 01:16:09,287.65,0.97,1.33,0
4570,2023-01-01 01:16:10,215.69,0.16,4.98,0
4571,2023-01-01 01:16:11,371.34,0.15,3.45,1
4572,2023-01-01 01:16:12,278.44,0.08,4.65,0
4573,2023-01-01 01:16:13,217.49,0.55,0.14,0
4574,2023-01-01 01:16:14,452.11,0.86,3.87,0
4575,2023-01-01 01:16:15,358.87,0.39,1.97,0
4576,2023-01-01 01:16:16,210.31,0.39,2.51,0
4577,2023-01-01 01:16:17,16.28,0.99,4.09,1
4578,2023-01-01 01:16:18,342.26,0.44,3.96,0
4579,2023-01-01 01:16:19,34.19,0.03,3.92,0
4580,2023-01-01 01:16:20,332.09,0.97,0.71,0
4581,2023-01-01 01:16:21,344.62,0.33,3.16,0
4582,2023-01-01 01:16:22,431.89,0.14,4.49,0
4583,2023-01-01 01:16:23,161.71,0.76,0.6,0
4584,2023-01-01 01:16:24,268.85,0.14,3.79,0
4585,2023-01-01 01:16:25,354.33,0.22,0.34,0
4586,2023-01-01 01:16:26,449.29,0.41,2.04,0
4587,2023-01-01 01:16:27,174.68,0.52,3.05,0
4588,2023-01-01 01:16:28,429.21,0.47,1.0,0
4589,2023-01-01 01:16:29,17.48,0.76,2.2,0
4590,2023-01-01 01:16:30,235.74,0.78,0.15,0
4591,2023-01-01 01:16:31,372.44,0.69,0.69,0
4592,2023-01-01 01:16:32,399.88,0.7,4.46,0
4593,2023-01-01 01:16:33,342.41,0.7,4.23,0
4594,2023-01-01 01:16:34,127.23,0.5,0.88,0
4595,2023-01-01 01:16:35,26.31,0.93,3.14,0
4596,2023-01-01 01:16:36,31.18,0.68,2.62,0
4597,2023-01-01 01:16:37,223.15,0.23,0.02,0
4598,2023-01-01 01:16:38,65.61,0.47,2.82,0
4599,2023-01-01 01:16:39,15.5,0.52,2.23,0
4600,2023-01-01 01:16:40,303.4,0.26,1.77,0
4601,2023-01-01 01:16:41,270.48,0.82,3.57,0
4602,2023-01-01 01:16:42,162.85,0.91,4.5,0
4603,2023-01-01 01:16:43,370.96,0.59,2.49,0
4604,2023-01-01 01:16:44,408.26,0.88,2.42,0
4605,2023-01-01 01:16:45,231.55,0.55,1.14,0
4606,2023-01-01 01:16:46,124.43,0.26,3.34,0
4607,2023-01-01 01:16:47,153.48,0.79,1.67,0
4608,2023-01-01 01:16:48,297.73,0.29,3.08,0
4609,2023-01-01 01:16:49,51.03,0.12,2.28,0
4610,2023-01-01 01:16:50,137.78,0.5,2.85,0
4611,2023-01-01 01:16:51,495.53,0.45,2.29,1
4612,2023-01-01 01:16:52,193.04,0.22,0.32,0
4613,2023-01-01 01:16:53,162.74,0.19,0.16,0
4614,2023-01-01 01:16:54,77.67,0.83,4.73,0
4615,2023-01-01 01:16:55,271.91,0.35,1.48,0
4616,2023-01-01 01:16:56,276.51,0.98,1.94,0
4617,2023-01-01 01:16:57,342.25,0.09,3.68,0
4618,2023-01-01 01:16:58,28.59,0.65,1.3,0
4619,2023-01-01 01:16:59,23.88,0.41,3.12,0
4620,2023-01-01 01:17:00,425.85,0.52,4.4,0
4621,2023-01-01 01:17:01,395.81,0.46,3.35,0
4622,2023-01-01 01:17:02,51.75,0.35,1.17,0
4623,2023-01-01 01:17:03,420.63,0.09,1.11,0
4624,2023-01-01 01:17:04,60.58,1.0,2.27,0
4625,2023-01-01 01:17:05,488.09,0.98,3.21,0
4626,2023-01-01 01:17:06,23.31,0.06,2.95,1
4627,2023-01-01 01:17:07,309.65,0.02,2.31,0
4628,2023-01-01 01:17:08,374.0,0.62,1.68,0
4629,2023-01-01 01:17:09,76.69,0.96,1.55,0
4630,2023-01-01 01:17:10,136.79,0.62,2.25,0
4631,2023-01-01 01:17:11,346.04,0.45,1.18,0
4632,2023-01-01 01:17:12,246.38,0.79,4.86,0
4633,2023-01-01 01:17:13,455.92,0.93,1.11,0
4634,2023-01-01 01:17:14,453.7,0.66,4.48,1
4635,2023-01-01 01:17:15,32.9,0.42,1.36,0
4636,2023-01-01 01:17:16,492.09,0.78,3.56,1
4637,2023-01-01 01:17:17,278.12,0.93,1.2,0
4638,2023-01-01 01:17:18,274.95,0.01,0.62,1
4639,2023-01-01 01:17:19,91.45,0.24,3.51,0
4640,2023-01-01 01:17:20,22.87,0.74,4.05,0
4641,2023-01-01 01:17:21,333.34,0.67,0.7,0
4642,2023-01-01 01:17:22,320.97,0.48,2.19,0
4643,2023-01-01 01:17:23,276.0,0.08,4.15,0
4644,2023-01-01 01:17:24,232.55,0.35,1.22,0
4645,2023-01-01 01:17:25,396.01,0.58,2.25,0
4646,2023-01-01 01:17:26,121.87,0.01,3.68,0
4647,2023-01-01 01:17:27,379.82,0.46,4.2,0
4648,2023-01-01 01:17:28,196.77,0.11,2.13,0
4649,2023-01-01 01:17:29,146.81,0.5,0.88,0
4650,2023-01-01 01:17:30,451.92,0.8,1.06,0
4651,2023-01-01 01:17:31,283.8,0.34,0.83,1
4652,2023-01-01 01:17:32,486.05,0.71,4.54,0
4653,2023-01-01 01:17:33,83.8,0.99,3.8,0
4654,2023-01-01 01:17:34,226.43,0.41,4.11,0
4655,2023-01-01 01:17:35,97.19,0.86,1.74,0
4656,2023-01-01 01:17:36,255.72,0.31,0.9,0
4657,2023-01-01 01:17:37,365.55,0.06,2.08,1
4658,2023-01-01 01:17:38,124.28,0.28,2.57,0
4659,2023-01-01 01:17:39,199.12,0.33,0.21,0
4660,2023-01-01 01:17:40,476.95,0.62,1.12,0
4661,2023-01-01 01:17:41,72.33,0.36,2.19,0
4662,2023-01-01 01:17:42,262.75,0.56,3.34,0
4663,2023-01-01 01:17:43,362.32,0.26,4.19,0
4664,2023-01-01 01:17:44,389.95,0.54,2.14,1
4665,2023-01-01 01:17:45,197.36,0.46,0.59,0
4666,2023-01-01 01:17:46,366.86,0.22,3.47,0
4667,2023-01-01 01:17:47,88.55,0.6,1.2,0
4668,2023-01-01 01:17:48,494.45,0.5,1.05,0
4669,2023-01-01 01:17:49,138.56,0.47,3.54,0
4670,2023-01-01 01:17:50,255.46,0.38,3.3,0
4671,2023-01-01 01:17:51,381.09,0.2,0.6,1
4672,2023-01-01 01:17:52,416.12,0.23,2.65,0
4673,2023-01-01 01:17:53,199.08,0.18,3.39,0
4674,2023-01-01 01:17:54,386.41,0.4,4.78,0
4675,2023-01-01 01:17:55,437.68,0.08,4.9,0
4676,2023-01-01 01:17:56,435.51,0.46,2.93,0
4677,2023-01-01 01:17:57,382.17,0.38,2.37,1
4678,2023-01-01 01:17:58,96.14,0.63,2.32,0
4679,2023-01-01 01:17:59,293.05,0.23,4.66,0
4680,2023-01-01 01:18:00,57.56,0.77,3.93,0
4681,2023-01-01 01:18:01,315.38,0.87,1.68,0
4682,2023-01-01 01:18:02,106.14,0.65,3.8,0
4683,2023-01-01 01:18:03,370.89,0.5,0.97,0
4684,2023-01-01 01:18:04,257.34,0.63,1.91,0
4685,2023-01-01 01:18:05,437.38,0.49,0.53,0
4686,2023-01-01 01:18:06,275.83,0.38,1.99,1
4687,2023-01-01 01:18:07,479.61,0.92,3.37,0
4688,2023-01-01 01:18:08,435.96,0.05,2.69,0
4689,2023-01-01 01:18:09,152.2,0.07,0.72,0
4690,2023-01-01 01:18:10,464.49,0.21,2.64,0
4691,2023-01-01 01:18:11,210.06,0.75,3.96,0
4692,2023-01-01 01:18:12,425.95,0.99,3.27,0
4693,2023-01-01 01:18:13,140.45,0.54,4.32,0
4694,2023-01-01 01:18:14,206.58,0.53,2.3,0
4695,2023-01-01 01:18:15,395.98,0.58,0.61,0
4696,2023-01-01 01:18:16,151.98,0.1,4.4,0
4697,2023-01-01 01:18:17,427.86,0.01,3.17,0
4698,2023-01-01 01:18:18,318.19,0.75,1.45,0
4699,2023-01-01 01:18:19,264.85,0.11,4.52,0
4700,2023-01-01 01:18:20,297.0,0.47,1.44,0
4701,2023-01-01 01:18:21,340.07,0.46,0.9,0
4702,2023-01-01 01:18:22,415.67,0.46,3.61,0
4703,2023-01-01 01:18:23,178.86,0.34,4.11,0
4704,2023-01-01 01:18:24,279.31,0.18,3.86,0
4705,2023-01-01 01:18:25,395.14,0.93,4.76,0
4706,2023-01-01 01:18:26,95.5,0.0,3.41,0
4707,2023-01-01 01:18:27,40.99,0.56,2.85,0
4708,2023-01-01 01:18:28,316.29,0.56,1.81,0
4709,2023-01-01 01:18:29,420.21,0.31,0.11,0
4710,2023-01-01 01:18:30,341.05,0.14,3.3,1
4711,2023-01-01 01:18:31,257.76,0.19,3.29,0
4712,2023-01-01 01:18:32,70.98,0.4,2.11,0
4713,2023-01-01 01:18:33,198.66,0.34,2.71,0
4714,2023-01-01 01:18:34,46.77,0.86,2.36,0
4715,2023-01-01 01:18:35,498.94,0.04,4.97,0
4716,2023-01-01 01:18:36,313.6,0.08,2.87,0
4717,2023-01-01 01:18:37,242.54,0.46,3.61,1
4718,2023-01-01 01:18:38,493.01,0.11,0.33,0
4719,2023-01-01 01:18:39,483.67,0.76,3.57,0
4720,2023-01-01 01:18:40,410.23,0.92,2.11,0
4721,2023-01-01 01:18:41,96.94,0.49,4.84,0
4722,2023-01-01 01:18:42,427.5,0.63,0.54,1
4723,2023-01-01 01:18:43,134.64,0.04,1.12,0
4724,2023-01-01 01:18:44,468.47,0.17,4.03,0
4725,2023-01-01 01:18:45,357.52,0.88,4.87,0
4726,2023-01-01 01:18:46,104.44,0.49,4.86,0
4727,2023-01-01 01:18:47,92.68,0.14,2.73,0
4728,2023-01-01 01:18:48,485.02,0.21,4.93,0
4729,2023-01-01 01:18:49,403.2,0.53,1.48,0
4730,2023-01-01 01:18:50,25.07,0.14,2.47,0
4731,2023-01-01 01:18:51,480.31,0.66,2.71,0
4732,2023-01-01 01:18:52,290.24,0.66,1.79,0
4733,2023-01-01 01:18:53,419.06,0.5,4.47,1
4734,2023-01-01 01:18:54,289.36,0.07,4.28,0
4735,2023-01-01 01:18:55,274.21,0.25,2.52,0
4736,2023-01-01 01:18:56,177.57,0.52,1.03,0
4737,2023-01-01 01:18:57,113.3,0.95,2.31,0
4738,2023-01-01 01:18:58,92.47,0.87,0.97,0
4739,2023-01-01 01:18:59,238.55,0.42,1.89,0
4740,2023-01-01 01:19:00,232.97,0.64,4.74,1
4741,2023-01-01 01:19:01,383.09,0.52,4.46,0
4742,2023-01-01 01:19:02,11.71,0.32,2.67,1
4743,2023-01-01 01:19:03,359.86,0.97,3.43,0
4744,2023-01-01 01:19:04,127.63,0.36,1.87,0
4745,2023-01-01 01:19:05,275.34,0.22,0.26,0
4746,2023-01-01 01:19:06,306.24,0.55,3.62,0
4747,2023-01-01 01:19:07,53.88,0.9,4.95,0
4748,2023-01-01 01:19:08,132.33,0.41,4.09,1
4749,2023-01-01 01:19:09,148.31,0.76,3.32,0
4750,2023-01-01 01:19:10,413.37,0.31,0.37,0
4751,2023-01-01 01:19:11,68.47,0.23,3.4,0
4752,2023-01-01 01:19:12,230.86,0.76,3.73,1
4753,2023-01-01 01:19:13,402.33,0.16,2.1,0
4754,2023-01-01 01:19:14,198.5,0.7,3.99,0
4755,2023-01-01 01:19:15,161.97,0.69,4.82,0
4756,2023-01-01 01:19:16,193.07,0.4,0.53,0
4757,2023-01-01 01:19:17,171.13,0.2,1.98,0
4758,2023-01-01 01:19:18,89.8,0.87,1.41,0
4759,2023-01-01 01:19:19,44.92,0.74,3.07,0
4760,2023-01-01 01:19:20,329.33,0.63,0.51,0
4761,2023-01-01 01:19:21,110.59,0.01,3.41,0
4762,2023-01-01 01:19:22,150.34,0.19,2.65,0
4763,2023-01-01 01:19:23,195.75,0.19,2.48,1
4764,2023-01-01 01:19:24,133.57,0.64,1.72,0
4765,2023-01-01 01:19:25,68.14,0.94,2.93,0
4766,2023-01-01 01:19:26,253.62,0.01,4.82,0
4767,2023-01-01 01:19:27,192.92,0.47,4.23,0
4768,2023-01-01 01:19:28,244.85,0.18,4.64,0
4769,2023-01-01 01:19:29,225.13,0.13,4.86,0
4770,2023-01-01 01:19:30,471.2,0.73,3.08,0
4771,2023-01-01 01:19:31,24.34,0.1,3.44,0
4772,2023-01-01 01:19:32,243.01,0.22,4.65,0
4773,2023-01-01 01:19:33,267.64,0.51,4.57,0
4774,2023-01-01 01:19:34,165.7,0.26,4.16,0
4775,2023-01-01 01:19:35,360.31,0.37,3.76,0
4776,2023-01-01 01:19:36,233.03,0.91,4.22,0
4777,2023-01-01 01:19:37,382.9,0.77,1.94,0
4778,2023-01-01 01:19:38,203.38,0.79,1.42,1
4779,2023-01-01 01:19:39,432.28,0.38,3.15,0
4780,2023-01-01 01:19:40,13.25,0.36,0.68,0
4781,2023-01-01 01:19:41,28.25,0.09,3.03,0
4782,2023-01-01 01:19:42,195.26,0.62,1.26,0
4783,2023-01-01 01:19:43,313.37,0.22,3.25,0
4784,2023-01-01 01:19:44,85.77,0.47,3.35,0
4785,2023-01-01 01:19:45,455.6,1.0,0.43,0
4786,2023-01-01 01:19:46,177.93,0.97,4.8,0
4787,2023-01-01 01:19:47,90.38,0.65,0.46,0
4788,2023-01-01 01:19:48,449.26,0.4,1.53,0
4789,2023-01-01 01:19:49,368.7,0.42,2.78,0
4790,2023-01-01 01:19:50,245.38,0.87,2.49,0
4791,2023-01-01 01:19:51,333.79,0.89,2.95,0
4792,2023-01-01 01:19:52,217.84,0.3,4.93,0
4793,2023-01-01 01:19:53,142.76,0.14,3.88,1
4794,2023-01-01 01:19:54,229.7,0.15,3.96,0
4795,2023-01-01 01:19:55,353.97,0.04,3.44,0
4796,2023-01-01 01:19:56,20.55,0.06,1.25,0
4797,2023-01-01 01:19:57,301.14,0.56,2.92,0
4798,2023-01-01 01:19:58,42.87,0.99,0.97,0
4799,2023-01-01 01:19:59,138.91,0.26,1.0,0
4800,2023-01-01 01:20:00,366.44,0.84,4.1,0
4801,2023-01-01 01:20:01,82.16,0.61,1.26,0
4802,2023-01-01 01:20:02,44.2,0.27,3.08,0
4803,2023-01-01 01:20:03,240.31,0.24,3.37,0
4804,2023-01-01 01:20:04,364.61,0.39,3.66,0
4805,2023-01-01 01:20:05,123.96,0.64,3.04,0
4806,2023-01-01 01:20:06,47.03,0.61,4.22,0
4807,2023-01-01 01:20:07,241.75,0.9,1.76,0
4808,2023-01-01 01:20:08,147.24,0.06,4.78,0
4809,2023-01-01 01:20:09,424.45,0.01,3.8,0
4810,2023-01-01 01:20:10,142.8,0.69,4.15,0
4811,2023-01-01 01:20:11,461.62,0.38,4.63,0
4812,2023-01-01 01:20:12,41.51,0.21,1.38,1
4813,2023-01-01 01:20:13,104.19,0.88,0.51,0
4814,2023-01-01 01:20:14,29.33,0.73,2.13,0
4815,2023-01-01 01:20:15,369.71,0.84,1.17,0
4816,2023-01-01 01:20:16,154.43,0.4,3.47,0
4817,2023-01-01 01:20:17,472.37,0.59,4.75,0
4818,2023-01-01 01:20:18,238.05,0.65,0.62,1
4819,2023-01-01 01:20:19,374.76,0.39,2.19,0
4820,2023-01-01 01:20:20,479.47,0.99,0.06,0
4821,2023-01-01 01:20:21,84.29,0.16,2.21,0
4822,2023-01-01 01:20:22,303.45,0.47,0.33,0
4823,2023-01-01 01:20:23,427.37,0.45,0.75,0
4824,2023-01-01 01:20:24,464.93,0.14,2.98,0
4825,2023-01-01 01:20:25,369.65,0.59,0.19,0
4826,2023-01-01 01:20:26,269.46,0.64,1.38,0
4827,2023-01-01 01:20:27,211.26,0.46,4.69,0
4828,2023-01-01 01:20:28,439.79,0.48,2.47,0
4829,2023-01-01 01:20:29,294.73,0.61,3.74,0
4830,2023-01-01 01:20:30,24.35,0.62,0.51,0
4831,2023-01-01 01:20:31,132.44,0.47,0.74,0
4832,2023-01-01 01:20:32,188.67,0.48,4.14,0
4833,2023-01-01 01:20:33,50.01,0.32,3.51,0
4834,2023-01-01 01:20:34,283.2,0.03,3.35,0
4835,2023-01-01 01:20:35,485.89,0.6,0.56,0
4836,2023-01-01 01:20:36,190.0,0.6,1.42,1
4837,2023-01-01 01:20:37,129.05,0.29,1.83,0
4838,2023-01-01 01:20:38,193.24,0.14,3.42,0
4839,2023-01-01 01:20:39,198.85,0.47,4.79,1
4840,2023-01-01 01:20:40,487.27,0.62,3.86,0
4841,2023-01-01 01:20:41,70.38,0.15,2.04,0
4842,2023-01-01 01:20:42,438.02,0.66,1.92,0
4843,2023-01-01 01:20:43,316.75,0.45,0.54,1
4844,2023-01-01 01:20:44,442.55,0.14,2.03,0
4845,2023-01-01 01:20:45,226.13,0.01,2.62,0
4846,2023-01-01 01:20:46,28.99,0.4,3.47,0
4847,2023-01-01 01:20:47,76.07,0.24,2.58,0
4848,2023-01-01 01:20:48,114.17,0.51,4.59,0
4849,2023-01-01 01:20:49,161.76,0.26,4.35,0
4850,2023-01-01 01:20:50,306.78,0.69,2.87,0
